Tripelset: 09.05.2018 15:32:09

Baumtiefe: 		10
max. Verzweigung: 	2
Tripelmenge: 		572

Newick-Code: 
((((01111,(011121,(((011122111,011122112),((0111221211,0111221212),011122122)),0111222))),(01121,01122)),012),(021,022))

01111,011121|01121
01111,011121|01122
01111,011121|012
01111,011121|021
01111,011121|022
01111,011122111|01121
01111,011122111|01122
01111,011122111|012
01111,011122111|021
01111,011122111|022
01111,011122112|01121
01111,011122112|01122
01111,011122112|012
01111,011122112|021
01111,011122112|022
01111,0111221211|01121
01111,0111221211|01122
01111,0111221211|012
01111,0111221211|021
01111,0111221211|022
01111,0111221212|01121
01111,0111221212|01122
01111,0111221212|012
01111,0111221212|021
01111,0111221212|022
01111,011122122|01121
01111,011122122|01122
01111,011122122|012
01111,011122122|021
01111,011122122|022
01111,0111222|01121
01111,0111222|01122
01111,0111222|012
01111,0111222|021
01111,0111222|022
01111,01121|012
01111,01121|021
01111,01121|022
01111,01122|012
01111,01122|021
01111,01122|022
01111,012|021
01111,012|022
011121,01111|01121
011121,01111|01122
011121,01111|012
011121,01111|021
011121,01111|022
011121,011122111|01111
011121,011122111|01121
011121,011122111|01122
011121,011122111|012
011121,011122111|021
011121,011122111|022
011121,011122112|01111
011121,011122112|01121
011121,011122112|01122
011121,011122112|012
011121,011122112|021
011121,011122112|022
011121,0111221211|01111
011121,0111221211|01121
011121,0111221211|01122
011121,0111221211|012
011121,0111221211|021
011121,0111221211|022
011121,0111221212|01111
011121,0111221212|01121
011121,0111221212|01122
011121,0111221212|012
011121,0111221212|021
011121,0111221212|022
011121,011122122|01111
011121,011122122|01121
011121,011122122|01122
011121,011122122|012
011121,011122122|021
011121,011122122|022
011121,0111222|01111
011121,0111222|01121
011121,0111222|01122
011121,0111222|012
011121,0111222|021
011121,0111222|022
011121,01121|012
011121,01121|021
011121,01121|022
011121,01122|012
011121,01122|021
011121,01122|022
011121,012|021
011121,012|022
011122111,01111|01121
011122111,01111|01122
011122111,01111|012
011122111,01111|021
011122111,01111|022
011122111,011121|01111
011122111,011121|01121
011122111,011121|01122
011122111,011121|012
011122111,011121|021
011122111,011121|022
011122111,011122112|01111
011122111,011122112|011121
011122111,011122112|0111221211
011122111,011122112|0111221212
011122111,011122112|011122122
011122111,011122112|0111222
011122111,011122112|01121
011122111,011122112|01122
011122111,011122112|012
011122111,011122112|021
011122111,011122112|022
011122111,0111221211|01111
011122111,0111221211|011121
011122111,0111221211|0111222
011122111,0111221211|01121
011122111,0111221211|01122
011122111,0111221211|012
011122111,0111221211|021
011122111,0111221211|022
011122111,0111221212|01111
011122111,0111221212|011121
011122111,0111221212|0111222
011122111,0111221212|01121
011122111,0111221212|01122
011122111,0111221212|012
011122111,0111221212|021
011122111,0111221212|022
011122111,011122122|01111
011122111,011122122|011121
011122111,011122122|0111222
011122111,011122122|01121
011122111,011122122|01122
011122111,011122122|012
011122111,011122122|021
011122111,011122122|022
011122111,0111222|01111
011122111,0111222|011121
011122111,0111222|01121
011122111,0111222|01122
011122111,0111222|012
011122111,0111222|021
011122111,0111222|022
011122111,01121|012
011122111,01121|021
011122111,01121|022
011122111,01122|012
011122111,01122|021
011122111,01122|022
011122111,012|021
011122111,012|022
011122112,01111|01121
011122112,01111|01122
011122112,01111|012
011122112,01111|021
011122112,01111|022
011122112,011121|01111
011122112,011121|01121
011122112,011121|01122
011122112,011121|012
011122112,011121|021
011122112,011121|022
011122112,011122111|01111
011122112,011122111|011121
011122112,011122111|0111221211
011122112,011122111|0111221212
011122112,011122111|011122122
011122112,011122111|0111222
011122112,011122111|01121
011122112,011122111|01122
011122112,011122111|012
011122112,011122111|021
011122112,011122111|022
011122112,0111221211|01111
011122112,0111221211|011121
011122112,0111221211|0111222
011122112,0111221211|01121
011122112,0111221211|01122
011122112,0111221211|012
011122112,0111221211|021
011122112,0111221211|022
011122112,0111221212|01111
011122112,0111221212|011121
011122112,0111221212|0111222
011122112,0111221212|01121
011122112,0111221212|01122
011122112,0111221212|012
011122112,0111221212|021
011122112,0111221212|022
011122112,011122122|01111
011122112,011122122|011121
011122112,011122122|0111222
011122112,011122122|01121
011122112,011122122|01122
011122112,011122122|012
011122112,011122122|021
011122112,011122122|022
011122112,0111222|01111
011122112,0111222|011121
011122112,0111222|01121
011122112,0111222|01122
011122112,0111222|012
011122112,0111222|021
011122112,0111222|022
011122112,01121|012
011122112,01121|021
011122112,01121|022
011122112,01122|012
011122112,01122|021
011122112,01122|022
011122112,012|021
011122112,012|022
0111221211,01111|01121
0111221211,01111|01122
0111221211,01111|012
0111221211,01111|021
0111221211,01111|022
0111221211,011121|01111
0111221211,011121|01121
0111221211,011121|01122
0111221211,011121|012
0111221211,011121|021
0111221211,011121|022
0111221211,011122111|01111
0111221211,011122111|011121
0111221211,011122111|0111222
0111221211,011122111|01121
0111221211,011122111|01122
0111221211,011122111|012
0111221211,011122111|021
0111221211,011122111|022
0111221211,011122112|01111
0111221211,011122112|011121
0111221211,011122112|0111222
0111221211,011122112|01121
0111221211,011122112|01122
0111221211,011122112|012
0111221211,011122112|021
0111221211,011122112|022
0111221211,0111221212|01111
0111221211,0111221212|011121
0111221211,0111221212|011122111
0111221211,0111221212|011122112
0111221211,0111221212|011122122
0111221211,0111221212|0111222
0111221211,0111221212|01121
0111221211,0111221212|01122
0111221211,0111221212|012
0111221211,0111221212|021
0111221211,0111221212|022
0111221211,011122122|01111
0111221211,011122122|011121
0111221211,011122122|011122111
0111221211,011122122|011122112
0111221211,011122122|0111222
0111221211,011122122|01121
0111221211,011122122|01122
0111221211,011122122|012
0111221211,011122122|021
0111221211,011122122|022
0111221211,0111222|01111
0111221211,0111222|011121
0111221211,0111222|01121
0111221211,0111222|01122
0111221211,0111222|012
0111221211,0111222|021
0111221211,0111222|022
0111221211,01121|012
0111221211,01121|021
0111221211,01121|022
0111221211,01122|012
0111221211,01122|021
0111221211,01122|022
0111221211,012|021
0111221211,012|022
0111221212,01111|01121
0111221212,01111|01122
0111221212,01111|012
0111221212,01111|021
0111221212,01111|022
0111221212,011121|01111
0111221212,011121|01121
0111221212,011121|01122
0111221212,011121|012
0111221212,011121|021
0111221212,011121|022
0111221212,011122111|01111
0111221212,011122111|011121
0111221212,011122111|0111222
0111221212,011122111|01121
0111221212,011122111|01122
0111221212,011122111|012
0111221212,011122111|021
0111221212,011122111|022
0111221212,011122112|01111
0111221212,011122112|011121
0111221212,011122112|0111222
0111221212,011122112|01121
0111221212,011122112|01122
0111221212,011122112|012
0111221212,011122112|021
0111221212,011122112|022
0111221212,0111221211|01111
0111221212,0111221211|011121
