Tripelset: 09.05.2018 15:31:20

Baumtiefe: 		15
max. Verzweigung: 	2
Tripelmenge: 		40670

Newick-Code: 
(((0111,(((0112111,(01121121,01121122)),011212),(011221,011222))),(0121,((012211,(0122121,0122122)),((0122211,((012221211,((01222121211,((((012221212121111,012221212121112),01222121212112),((012221212121211,012221212121212),(012221212121221,012221212121222))),012221212122)),(01222121221,(012221212221,012221212222)))),((0122212211,(((((012221221211111,012221221211112),01222122121112),((012221221211211,012221221211212),01222122121122)),(((012221221212111,012221221212112),(012221221212121,012221221212122)),(01222122121221,01222122121222))),((0122212212211,0122212212212),012221221222))),((((0122212221111,0122212221112),(((012221222112111,012221222112112),(012221222112121,012221222112122)),0122212221122)),01222122212),0122212222)))),(0122221,0122222))))),02)

0111,0112111|0121
0111,0112111|012211
0111,0112111|0122121
0111,0112111|0122122
0111,0112111|0122211
0111,0112111|012221211
0111,0112111|01222121211
0111,0112111|012221212121111
0111,0112111|012221212121112
0111,0112111|01222121212112
0111,0112111|012221212121211
0111,0112111|012221212121212
0111,0112111|012221212121221
0111,0112111|012221212121222
0111,0112111|012221212122
0111,0112111|01222121221
0111,0112111|012221212221
0111,0112111|012221212222
0111,0112111|0122212211
0111,0112111|012221221211111
0111,0112111|012221221211112
0111,0112111|01222122121112
0111,0112111|012221221211211
0111,0112111|012221221211212
0111,0112111|01222122121122
0111,0112111|012221221212111
0111,0112111|012221221212112
0111,0112111|012221221212121
0111,0112111|012221221212122
0111,0112111|01222122121221
0111,0112111|01222122121222
0111,0112111|0122212212211
0111,0112111|0122212212212
0111,0112111|012221221222
0111,0112111|0122212221111
0111,0112111|0122212221112
0111,0112111|012221222112111
0111,0112111|012221222112112
0111,0112111|012221222112121
0111,0112111|012221222112122
0111,0112111|0122212221122
0111,0112111|01222122212
0111,0112111|0122212222
0111,0112111|0122221
0111,0112111|0122222
0111,0112111|02
0111,01121121|0121
0111,01121121|012211
0111,01121121|0122121
0111,01121121|0122122
0111,01121121|0122211
0111,01121121|012221211
0111,01121121|01222121211
0111,01121121|012221212121111
0111,01121121|012221212121112
0111,01121121|01222121212112
0111,01121121|012221212121211
0111,01121121|012221212121212
0111,01121121|012221212121221
0111,01121121|012221212121222
0111,01121121|012221212122
0111,01121121|01222121221
0111,01121121|012221212221
0111,01121121|012221212222
0111,01121121|0122212211
0111,01121121|012221221211111
0111,01121121|012221221211112
0111,01121121|01222122121112
0111,01121121|012221221211211
0111,01121121|012221221211212
0111,01121121|01222122121122
0111,01121121|012221221212111
0111,01121121|012221221212112
0111,01121121|012221221212121
0111,01121121|012221221212122
0111,01121121|01222122121221
0111,01121121|01222122121222
0111,01121121|0122212212211
0111,01121121|0122212212212
0111,01121121|012221221222
0111,01121121|0122212221111
0111,01121121|0122212221112
0111,01121121|012221222112111
0111,01121121|012221222112112
0111,01121121|012221222112121
0111,01121121|012221222112122
0111,01121121|0122212221122
0111,01121121|01222122212
0111,01121121|0122212222
0111,01121121|0122221
0111,01121121|0122222
0111,01121121|02
0111,01121122|0121
0111,01121122|012211
0111,01121122|0122121
0111,01121122|0122122
0111,01121122|0122211
0111,01121122|012221211
0111,01121122|01222121211
0111,01121122|012221212121111
0111,01121122|012221212121112
0111,01121122|01222121212112
0111,01121122|012221212121211
0111,01121122|012221212121212
0111,01121122|012221212121221
0111,01121122|012221212121222
0111,01121122|012221212122
0111,01121122|01222121221
0111,01121122|012221212221
0111,01121122|012221212222
0111,01121122|0122212211
0111,01121122|012221221211111
0111,01121122|012221221211112
0111,01121122|01222122121112
0111,01121122|012221221211211
0111,01121122|012221221211212
0111,01121122|01222122121122
0111,01121122|012221221212111
0111,01121122|012221221212112
0111,01121122|012221221212121
0111,01121122|012221221212122
0111,01121122|01222122121221
0111,01121122|01222122121222
0111,01121122|0122212212211
0111,01121122|0122212212212
0111,01121122|012221221222
0111,01121122|0122212221111
0111,01121122|0122212221112
0111,01121122|012221222112111
0111,01121122|012221222112112
0111,01121122|012221222112121
0111,01121122|012221222112122
0111,01121122|0122212221122
0111,01121122|01222122212
0111,01121122|0122212222
0111,01121122|0122221
0111,01121122|0122222
0111,01121122|02
0111,011212|0121
0111,011212|012211
0111,011212|0122121
0111,011212|0122122
0111,011212|0122211
0111,011212|012221211
0111,011212|01222121211
0111,011212|012221212121111
0111,011212|012221212121112
0111,011212|01222121212112
0111,011212|012221212121211
0111,011212|012221212121212
0111,011212|012221212121221
0111,011212|012221212121222
0111,011212|012221212122
0111,011212|01222121221
0111,011212|012221212221
0111,011212|012221212222
0111,011212|0122212211
0111,011212|012221221211111
0111,011212|012221221211112
0111,011212|01222122121112
0111,011212|012221221211211
0111,011212|012221221211212
0111,011212|01222122121122
0111,011212|012221221212111
0111,011212|012221221212112
0111,011212|012221221212121
0111,011212|012221221212122
0111,011212|01222122121221
0111,011212|01222122121222
0111,011212|0122212212211
0111,011212|0122212212212
0111,011212|012221221222
0111,011212|0122212221111
0111,011212|0122212221112
0111,011212|012221222112111
0111,011212|012221222112112
0111,011212|012221222112121
0111,011212|012221222112122
0111,011212|0122212221122
0111,011212|01222122212
0111,011212|0122212222
0111,011212|0122221
0111,011212|0122222
0111,011212|02
0111,011221|0121
0111,011221|012211
0111,011221|0122121
0111,011221|0122122
0111,011221|0122211
0111,011221|012221211
0111,011221|01222121211
0111,011221|012221212121111
0111,011221|012221212121112
0111,011221|01222121212112
0111,011221|012221212121211
0111,011221|012221212121212
0111,011221|012221212121221
0111,011221|012221212121222
0111,011221|012221212122
0111,011221|01222121221
0111,011221|012221212221
0111,011221|012221212222
0111,011221|0122212211
0111,011221|012221221211111
0111,011221|012221221211112
0111,011221|01222122121112
0111,011221|012221221211211
0111,011221|012221221211212
0111,011221|01222122121122
0111,011221|012221221212111
0111,011221|012221221212112
0111,011221|012221221212121
0111,011221|012221221212122
0111,011221|01222122121221
0111,011221|01222122121222
0111,011221|0122212212211
0111,011221|0122212212212
0111,011221|012221221222
0111,011221|0122212221111
0111,011221|0122212221112
0111,011221|012221222112111
0111,011221|012221222112112
0111,011221|012221222112121
0111,011221|012221222112122
0111,011221|0122212221122
0111,011221|01222122212
0111,011221|0122212222
0111,011221|0122221
0111,011221|0122222
0111,011221|02
0111,011222|0121
0111,011222|012211
0111,011222|0122121
0111,011222|0122122
0111,011222|0122211
0111,011222|012221211
0111,011222|01222121211
0111,011222|012221212121111
0111,011222|012221212121112
0111,011222|01222121212112
0111,011222|012221212121211
0111,011222|012221212121212
0111,011222|012221212121221
0111,011222|012221212121222
0111,011222|012221212122
0111,011222|01222121221
0111,011222|012221212221
0111,011222|012221212222
0111,011222|0122212211
0111,011222|012221221211111
0111,011222|012221221211112
0111,011222|01222122121112
0111,011222|012221221211211
0111,011222|012221221211212
0111,011222|01222122121122
0111,011222|012221221212111
0111,011222|012221221212112
0111,011222|012221221212121
0111,011222|012221221212122
0111,011222|01222122121221
0111,011222|01222122121222
0111,011222|0122212212211
0111,011222|0122212212212
0111,011222|012221221222
0111,011222|0122212221111
0111,011222|0122212221112
0111,011222|012221222112111
0111,011222|012221222112112
0111,011222|012221222112121
0111,011222|012221222112122
0111,011222|0122212221122
0111,011222|01222122212
0111,011222|0122212222
0111,011222|0122221
0111,011222|0122222
0111,011222|02
0111,0121|02
0111,012211|02
0111,0122121|02
0111,0122122|02
0111,0122211|02
0111,012221211|02
0111,01222121211|02
0111,012221212121111|02
0111,012221212121112|02
0111,01222121212112|02
0111,012221212121211|02
0111,012221212121212|02
0111,012221212121221|02
0111,012221212121222|02
0111,012221212122|02
0111,01222121221|02
0111,012221212221|02
0111,012221212222|02
0111,0122212211|02
0111,012221221211111|02
0111,012221221211112|02
0111,01222122121112|02
0111,012221221211211|02
0111,012221221211212|02
0111,01222122121122|02
0111,012221221212111|02
0111,012221221212112|02
0111,012221221212121|02
0111,012221221212122|02
0111,01222122121221|02
0111,01222122121222|02
0111,0122212212211|02
0111,0122212212212|02
0111,012221221222|02
0111,0122212221111|02
0111,0122212221112|02
0111,012221222112111|02
0111,012221222112112|02
0111,012221222112121|02
0111,012221222112122|02
0111,0122212221122|02
0111,01222122212|02
0111,0122212222|02
0111,0122221|02
0111,0122222|02
0112111,0111|0121
0112111,0111|012211
0112111,0111|0122121
